,x0,x1,x2,k0,k1,k2,k3,k4,k5,k6,k7,k8,k9,k10,k11
349,21,35,32,0.0026593941033708378,0.00043566292330955334,0.0016644611120727117,0.9517530975481813,0.0006559287409476872,0.00556915307535169,0.0008096820745287303,0.0014005782654178546,0.003732469122337746,0.0005932119649907835,0.029053373628999134,0.001672987440491672
350,10,15,10,0.024580797481353674,0.004663610040658101,0.016992730479507154,0.6371281518257853,0.006717810101263679,0.03821039632686703,0.008128403949276506,0.013820210584258927,0.03249881195854747,0.006181218992287048,0.19601093868407907,0.015066919576116158
351,10,14,9,0.02581234960428995,0.0049312922622844904,0.017986318927986866,0.6207936014597819,0.0070909881855338525,0.039841698626069746,0.008580152307734262,0.014559778889359736,0.0342148648983189,0.006533242708388354,0.20380926070978775,0.015846451420464196
352,11,12,10,0.026589539432658127,0.005007421681764603,0.018306452268395952,0.6131085293396367,0.00719825808432413,0.04035402827802522,0.008712686728430244,0.014934947582556805,0.03480948760886415,0.006635354131503783,0.20825963596157224,0.016083658902268174
353,16,20,10,0.017206560701202335,0.0033298130520244677,0.0128654861920963,0.6886629976434918,0.004820038205005513,0.02938379879730059,0.00591265091731358,0.009724003981678463,0.025473150953694717,0.004467714525195804,0.18699380997675735,0.011159975054239149
354,31,34,18,0.006128685711778136,0.0011917186262431203,0.005326755510162115,0.7506260940792664,0.0017640620102127183,0.014073218166023431,0.002244227138416829,0.003458667536933927,0.0121419506159211,0.0016546908373651593,0.19684057393638388,0.004549355831293183
355,26,28,12,0.009459301226136703,0.001878091794443882,0.008030249717137169,0.7267232595256907,0.0027452742631740835,0.019103340216509175,0.0034487062991947837,0.0053854068127624785,0.017084678757594132,0.002574286282783118,0.19682616530766753,0.006741239796906368
356,32,35,19,0.006236410211446022,0.0012097119132313252,0.0054573755139509855,0.7282911482185505,0.001794623925190131,0.014691297436191643,0.002289080969035631,0.0035163263094245283,0.012606081025893476,0.0016839708572620037,0.21755236739531628,0.004671606224507587
357,34,40,23,0.007559180279040202,0.0014549976129840025,0.006669612669716021,0.6502756407450827,0.0021794525974404813,0.01984523344652216,0.0027990682164798298,0.004247165493069717,0.01614818396879348,0.0020407662712689676,0.28091111695713655,0.005869581742465924
358,30,37,20,0.005209458338858637,0.0010055928721589215,0.004437723026895616,0.8045537271084116,0.0014958721155847428,0.01243869713287301,0.0019011607774393154,0.0029278074244270726,0.010246649670182708,0.001396739141430405,0.1504910191179602,0.003895553273777643
359,28,31,16,0.006296331595454061,0.001222490781574397,0.0053010196512257544,0.7919701057978363,0.0018001815275912481,0.013466533471154419,0.0022720517031994216,0.0035519895770641436,0.011674964340795596,0.0016847788795862455,0.15623075521394217,0.004528797460576449
360,22,28,13,0.008719976892553405,0.0017018831480987732,0.006979687619703721,0.7890834519310098,0.002489293511872051,0.017057588843609722,0.0031000333671244713,0.004928192082169187,0.01464455649603135,0.002317005693612029,0.1429407734145551,0.006037556999660289
361,33,38,21,0.006692801345773608,0.0012962789255931474,0.005900803979943514,0.6944865028460815,0.0019330522780199927,0.01674610561956048,0.0024749234364858396,0.003769401663063345,0.013979837348987022,0.0018119215698197573,0.24578359918241333,0.005124771804258547
362,22,29,14,0.0075665523125450695,0.0014683828257766676,0.006014044810237542,0.815753940423277,0.0021519305044873016,0.014982989866822033,0.0026803238498422,0.004265152468517308,0.012701133541110661,0.0020002886764624956,0.12517210022619174,0.005243160494730042
363,18,23,17,0.009906782810562644,0.0018093418310152524,0.007010079465104633,0.8118757157666945,0.0026463363863690917,0.017527336316593187,0.003253102189990638,0.0054683214974133275,0.014395887016417079,0.0024380054421260615,0.11738184798001618,0.0062872432976972155
364,27,32,27,0.0014613653911135624,0.0002526975632280893,0.001044836786522142,0.9619682500752961,0.0003775027520824099,0.0031363237876020442,0.00047319300544408253,0.0007883030909732249,0.002375086820096444,0.0003475620475578608,0.026804131851026623,0.0009707468290572357
365,12,16,10,0.022458394129850318,0.0042779612206655495,0.015871731518333244,0.64983014978272,0.006169401681665516,0.03574310831408042,0.007495843922477408,0.012639972316967785,0.0306362361349961,0.0056906754563015366,0.1952258325822958,0.013960692939646245
366,11,12,10,0.026589539432658127,0.005007421681764603,0.018306452268395952,0.6131085293396367,0.00719825808432413,0.04035402827802522,0.008712686728430244,0.014934947582556805,0.03480948760886415,0.006635354131503783,0.20825963596157224,0.016083658902268174
367,11,12,10,0.026589539432658127,0.005007421681764603,0.018306452268395952,0.6131085293396367,0.00719825808432413,0.04035402827802522,0.008712686728430244,0.014934947582556805,0.03480948760886415,0.006635354131503783,0.20825963596157224,0.016083658902268174
368,11,12,10,0.026589539432658127,0.005007421681764603,0.018306452268395952,0.6131085293396367,0.00719825808432413,0.04035402827802522,0.008712686728430244,0.014934947582556805,0.03480948760886415,0.006635354131503783,0.20825963596157224,0.016083658902268174
369,18,19,10,0.017135192086515802,0.003312591273772213,0.013004203250793288,0.6766692695354003,0.004793082313248652,0.029345625578888816,0.005898825789908316,0.009687616354043615,0.02584495293586109,0.004455835077506652,0.19870828460710968,0.011144521196951513
370,45,32,32,0.01148451610216448,0.0019921722309763075,0.009840726361794784,0.2958685542680806,0.0029996019664278394,0.029431681325941695,0.003916971859328446,0.006268595553875875,0.025379865403512288,0.002834201364865685,0.6015791404855074,0.00840397307752455
371,29,32,16,0.00647839263079168,0.001266695518231771,0.005559137524101627,0.7700556652745969,0.001866966529231253,0.014171283585506064,0.002363102066212209,0.003663918481254526,0.012351034380231846,0.0017500231195091594,0.17574571843502212,0.004728062455310806
372,28,31,15,0.006947116176395153,0.0013625133411325487,0.005925658993441791,0.7692607510335634,0.0020039202231235914,0.014850270912801894,0.0025301895331453026,0.003933944485331451,0.013003701743405966,0.0018778010318961863,0.17327387232426866,0.005030260201494074
373,32,35,19,0.006236410211446022,0.0012097119132313252,0.0054573755139509855,0.7282911482185505,0.001794623925190131,0.014691297436191643,0.002289080969035631,0.0035163263094245283,0.012606081025893476,0.0016839708572620037,0.21755236739531628,0.004671606224507587
374,34,37,22,0.006762903247400348,0.0012928013960081099,0.005920887227754555,0.6724022165492705,0.001928985193901926,0.016851196173629294,0.002472764972702236,0.0037933126974845524,0.014110952771665136,0.0018090496175589253,0.2675230143759832,0.005131915776641236
375,27,30,15,0.006911137632950081,0.0013463300900409608,0.005786152535600607,0.7856104447968667,0.0019783330666880085,0.014452517203946946,0.0024908484657953974,0.003904230899795754,0.012590337617220245,0.0018509713161891331,0.1581449577784003,0.004933738596505975
376,16,21,6,0.019051129302655106,0.003842944409591669,0.015016618858841264,0.6460851409188396,0.00554311662212294,0.03310641215692081,0.006815192325930631,0.010931139169192453,0.02946488189322989,0.005161134380224213,0.21220165485347334,0.01278063510897808
377,24,29,14,0.0075178495237152535,0.0014640156348989498,0.006114205691917877,0.8003533020539081,0.0021461752456201125,0.015133897124264497,0.0026843881443921035,0.004245079665266452,0.013029115940490584,0.0020011368961111815,0.1400429309866488,0.005267903092766228
378,10,14,9,0.02581234960428995,0.0049312922622844904,0.017986318927986866,0.6207936014597819,0.0070909881855338525,0.039841698626069746,0.008580152307734262,0.014559778889359736,0.0342148648983189,0.006533242708388354,0.20380926070978775,0.015846451420464196
379,11,15,10,0.023924098119718695,0.004541411988001082,0.016683864589551817,0.6393077879799426,0.006543126731648672,0.03743462131513642,0.007931450876448176,0.013454264513088544,0.03200782993192462,0.006028397245466858,0.1974198671128071,0.014723279596265279
380,16,23,10,0.015230156283632638,0.0029780759036505257,0.011559952089713001,0.7140221761044915,0.004320529129280325,0.02689301006098576,0.005308423997512606,0.008627294356776968,0.023097242938757704,0.0040030955563369304,0.17388378937306792,0.010076254205794036
381,10,14,9,0.02581234960428995,0.0049312922622844904,0.017986318927986866,0.6207936014597819,0.0070909881855338525,0.039841698626069746,0.008580152307734262,0.014559778889359736,0.0342148648983189,0.006533242708388354,0.20380926070978775,0.015846451420464196
382,11,12,10,0.026589539432658127,0.005007421681764603,0.018306452268395952,0.6131085293396367,0.00719825808432413,0.04035402827802522,0.008712686728430244,0.014934947582556805,0.03480948760886415,0.006635354131503783,0.20825963596157224,0.016083658902268174
383,11,12,10,0.026589539432658127,0.005007421681764603,0.018306452268395952,0.6131085293396367,0.00719825808432413,0.04035402827802522,0.008712686728430244,0.014934947582556805,0.03480948760886415,0.006635354131503783,0.20825963596157224,0.016083658902268174
